137A_ONDERHOUD	0	
137A_SSA	0	
137A_STARTEND	0	
137A_THA	0	
137A_TM	0	
137A_TRIPA	0	
137A_TSHA	0	
137A_TSVA	0	
137A_WS	1	
137B_ALARM	0	
137B_BES	0	
137B_BT	0	
137B_FLANKUIT	0	
137B_INTLOCK_LSW	65535	
137B_INTLOCK_MSW	65535	
137B_KS	0	
137B_ONDERHOUD	0	
137B_SSA	0	
137B_STARTEND	0	
137B_THA	0	
137B_TM	0	
137B_TRIPA	0	
137B_TSHA	0	
137B_TSVA	0	
137B_WS	1	
137_0XX_AAN	1	
137_0XX_BES	1	
137_0XX_FLANKBEDAAN	0	
137_0XX_INTRANSITIEAAN	0	
137_0XX_INTRANSITIEUIT	0	
137_0XX_UIT	0	
137_1XS_ALARM	1	
137_1XS_BES	0	
137_1XS_OVERRIDE	0	
137_4XS_ALARM	1	
137_5XS_ALARM	1	
139_ALARM	0	
139_BES	2	
139_BT	0	
139_FLANKUIT	0	
139_INTLOCK_LSW	65534	
139_INTLOCK_MSW	65535	
139_KS	0	
139_ONDERHOUD	0	
139_SSA	0	
139_STARTEND	0	
139_THA	0	
139_TM	0	
139_TRIPA	0	
139_TSHA	0	
139_TSVA	0	
139_WS	1	
140_0CV_BES	0	
140_0CV_DICHT	1	
140_0CV_INTERLOCKDICHT	1	
140_0CV_INTERLOCKOPEN	0	
140_0CV_INTLOCK_LSW	65531	
140_0CV_INTLOCK_MSW	0	
140_0CV_KF	0	
140_0CV_ODICHTGESTUURD	1	
140_0CV_ONDERHOUD	0	
140_0CV_OPEN	0	
140_0FS_TEL	0	
140_0FT_AI	0	
140_0FT_ALARM	0	
140_0FT_BES	0	
140_0FT_MSFT	0	
140_0PT_AI	7.705	
140_0PT_ALARM	0	
140_0PT_BES	0	
140_0PT_HHA	0	
140_0PT_HHAO	0	
140_0PT_MSFT	0	
140_0PT_SPHH	9.5	
140_0XX_ALARM	0	
140_0XX_FILTERACTIEF	0	
140_0XX_FLANK	0	
140_0XX_HOGEDRUK	0	
140_0XX_OCPULSTIJD	0.6	
140_0XX_OCSCHAKELGRENS	300	
140_0XX_PULSTIJD	1	
140_0XX_SCHAKELGRENS	300	
140_1PT_AI	7.63	
140_1PT_ALARM	0	
140_1PT_BES	0	
140_1PT_HHA	0	
140_1PT_HHAO	0	
140_1PT_MSFT	0	
140_1PT_SPHH	9.5	
140_ALARM	0	
140_BES	1	
140_BT	0	
140_FLANKUIT	0	
140_INTLOCK_LSW	65535	
140_INTLOCK_MSW	65535	
140_KS	0	
140_ONDERHOUD	0	
140_SSA	0	
140_STARTEND	0	
140_THA	0	
140_TM	1	
140_TRIPA	0	
140_TSHA	0	
140_TSVA	0	
140_WS	0	
141_0PT_AI	0.704	
141_0PT_ALARM	0	
141_0PT_BES	0	
141_0PT_MSFT	0	
141_1PT_AI	1.166	
141_1PT_ALARM	0	
141_1PT_BES	0	
141_1PT_MSFT	0	
141_ALARM	0	
141_BES	1	
141_BT	0	
141_FLANKUIT	0	
141_INTLOCK_LSW	65535	
141_INTLOCK_MSW	65535	
141_KS	0	
141_ONDERHOUD	0	
141_SSA	0	
141_STARTEND	0	
141_THA	0	
141_TM	1	
141_TRIPA	0	
141_TSHA	0	
141_TSVA	0	
141_WS	0	
142_0ET_AI	-0.015	
142_0ET_ALARM	0	
142_0ET_BES	0	
142_0ET_MSFT	0	
142_ALARM	0	
142_BES	1	
142_BT	0	
142_FLANKUIT	0	
142_INTLOCK_LSW	65535	
142_INTLOCK_MSW	65535	
142_KS	0	
142_ONDERHOUD	0	
142_SSA	0	
142_STARTEND	0	
142_THA	0	
142_TM	1	
142_TRIPA	0	
142_TSHA	0	
142_TSVA	0	
142_WS	0	
143C_ALARM	0	
143C_BES	1	
143C_BT	0	
143C_FLANKUIT	0	
143C_INTLOCK_LSW	65535	
143C_INTLOCK_MSW	65535	
143C_KS	0	
143C_ONDERHOUD	0	
143C_SSA	0	
143C_STARTEND	0	
143C_THA	0	
143C_TM	1	
143C_TRIPA	0	
143C_TSHA	0	
143C_TSVA	0	
143C_WS	0	
144_0FS_TEL	3.152904E+07	
144_0FT_AI	25.868	
144_0FT_ALARM	0	
144_0FT_BES	0	
144_0FT_MSFT	0	
144_0PIC_BES	4	
144_0PIC_D	0	
144_0PIC_D_ACTIEF	0	
144_0PIC_HAND	1	
144_0PIC_I	20000	
144_0PIC_INTLOCK_LSW	65535	
144_0PIC_INTLOCK_MSW	65535	
144_0PIC_I_ACTIEF	1	
144_0PIC_KOPPELGAINSCHD	0	
144_0PIC_MV	0	
144_0PIC_OCMVMAX	82	
144_0PIC_OCMVMIN	0	
144_0PIC_OC_MV	0	
144_0PIC_OC_SV	4.5	
144_0PIC_P	0.2	
144_0PIC_PV	0.049	
144_0PIC_PV%	0.49	
144_0PIC_P_ACTIEF	1	
144_0PIC_RAMP	0	
144_0PIC_RAMPEDSV	4.5	
144_0PIC_SV	4.5	
144_0PIC_SV%	45.01	
144_0PIC_TM	1	
144_0PT_AI	0.049	
144_0PT_ALARM	0	
144_0PT_BES	0	
144_0PT_MSFT	0	
144_0XX_BES	16	
144_0XX_GEEL_144	0	
144_0XX_GEEL_150A	0	
144_0XX_GEEL_CIP144	0	
144_0XX_GEEL_CIP150A	0	
144_0XX_GEREEDAUTOLIJN	0	
144_0XX_GLIJWATER_AAN	1	
144_0XX_KZ_144	0	
144_0XX_KZ_150A	1	
144_0XX_KZ_CIP144	0	
144_0XX_KZ_CIP150A	0	
144_0XX_VR_144	0	
144_0XX_VR_150A	0	
144_0XX_VR_CIP144	1	
144_0XX_VR_CIP150A	0	
144_0XX_VR_UIT	0	
144_1CV_BES	0	
144_1CV_DICHT	1	
144_1CV_INTERLOCKDICHT	1	
144_1CV_INTERLOCKOPEN	0	
144_1CV_INTLOCK_LSW	65533	
144_1CV_INTLOCK_MSW	8	
144_1CV_KF	0	
144_1CV_ODICHTGESTUURD	0	
144_1CV_ONDERHOUD	0	
144_1CV_OPEN	0	
144_2CV_BES	0	
144_2CV_DICHT	1	
144_2CV_INTERLOCKDICHT	1	
144_2CV_INTERLOCKOPEN	0	
144_2CV_INTLOCK_LSW	65533	
144_2CV_INTLOCK_MSW	0	
144_2CV_KF	0	
144_2CV_ODICHTGESTUURD	0	
144_2CV_ONDERHOUD	0	
144_2CV_OPEN	0	
144_3CV_BES	0	
144_3CV_DICHT	1	
144_3CV_INTERLOCKDICHT	1	
144_3CV_INTERLOCKOPEN	0	
144_3CV_INTLOCK_LSW	65533	
144_3CV_INTLOCK_MSW	0	
144_3CV_KF	0	
144_3CV_ODICHTGESTUURD	0	
144_3CV_ONDERHOUD	0	
144_3CV_OPEN	0	
144_A03	0	
144_A13	0	
144_A15	0	
144_A16	0	
144_A30	0	
144_A31	0	
144_A32	0	
144_CENTRIZOOMPOS	-3.982201	
144_KS	0	
144_MOTORSTROOM	0	
144_O_ACTSCHOTINT	1	
144_RESTERENDETIJD	0	
144_SCHOTINTERVAL	35	
144_STATUS	1	
144_TH	0	
144_TM	0	
144_TOERENTAL	0	
144_VIBRATIESIGN	8.138084E-02	
144_WS	0	
145_ALARM	0	
145_BES	1	
145_BT	0	
145_FLANKUIT	0	
145_INTLOCK_LSW	65535	
145_INTLOCK_MSW	65535	
145_KS	0	
145_ONDERHOUD	0	
145_SSA	0	
145_STARTEND	0	
145_THA	0	
145_TM	1	
145_TRIPA	0	
145_TSHA	0	
145_TSVA	0	
145_WS	0	
147_0FS_TEL	3174959	
147_0FT_AI	7.887	
147_0FT_ALARM	0	
147_0FT_BES	0	
147_0FT_MSFT	0	
147_0QT_AI	1.198	
147_0QT_ALARM	0	
147_0QT_BES	0	
147_0QT_MSFT	0	
148_ALARM	0	
148_BES	2	
148_BT	0	
148_FLANKUIT	0	
148_INTLOCK_LSW	65535	
148_INTLOCK_MSW	65535	
148_KS	0	
148_ONDERHOUD	0	
148_SSA	0	
148_STARTEND	0	
148_THA	0	
148_TM	1	
148_TRIPA	0	
148_TSHA	0	
148_TSVA	0	
148_WS	0	
149A_ALARM	0	
149A_BES	1	
149A_BT	0	
149A_FLANKUIT	0	
149A_INTLOCK_LSW	65535	
149A_INTLOCK_MSW	65535	
149A_KS	0	
149A_ONDERHOUD	0	
149A_SSA	0	
149A_STARTEND	0	
149A_THA	0	
149A_TM	1	
149A_TRIPA	0	
149A_TSHA	0	
149A_TSVA	0	
149A_WS	0	
149B_ALARM	0	
149B_BES	1	
149B_BT	0	
149B_FLANKUIT	0	
149B_INTLOCK_LSW	65535	
149B_INTLOCK_MSW	65535	
149B_KS	0	
149B_ONDERHOUD	0	
149B_SSA	0	
149B_STARTEND	0	
149B_THA	0	
149B_TM	1	
149B_TRIPA	0	
149B_TSHA	0	
149B_TSVA	0	
149B_WS	0	
149C_ALARM	0	
149C_BES	1	
149C_BT	0	
149C_FLANKUIT	0	
149C_INTLOCK_LSW	65535	
149C_INTLOCK_MSW	65535	
149C_KS	0	
149C_ONDERHOUD	0	
149C_SSA	0	
149C_STARTEND	0	
149C_THA	0	
149C_TM	1	
149C_TRIPA	0	
149C_TSHA	0	
149C_TSVA	0	
149C_WS	0	
149D_ALARM	0	
149D_BES	1	
149D_BT	0	
149D_FLANKUIT	0	
149D_INTLOCK_LSW	65535	
149D_INTLOCK_MSW	65535	
149D_KS	0	
149D_ONDERHOUD	0	
149D_SSA	0	
149D_STARTEND	0	
149D_THA	0	
149D_TM	1	
149D_TRIPA	0	
149D_TSHA	0	
149D_TSVA	0	
149D_WS	0	
150A#R_0XS_ALARM	0	
150A#R_0XS_BES	0	
150A#R_0XS_OVERRIDE	0	
150A#R_10XS_ALARM	0	
150A#R_10XS_BES	0	
150A#R_10XS_OVERRIDE	0	
150A#R_11XS_ALARM	0	
150A#R_11XS_BES	0	
150A#R_11XS_OVERRIDE	0	
150A#R_1XS_ALARM	0	
150A#R_1XS_BES	0	
150A#R_1XS_OVERRIDE	0	
150A#R_2XS_ALARM	0	
150A#R_2XS_BES	0	
150A#R_2XS_OVERRIDE	0	
150A#R_3XS_ALARM	0	
150A#R_3XS_BES	0	
150A#R_3XS_OVERRIDE	0	
150A#R_4XS_ALARM	0	
150A#R_4XS_BES	0	
150A#R_4XS_OVERRIDE	0	
150A#R_5XS_ALARM	0	
150A#R_5XS_BES	0	
150A#R_5XS_OVERRIDE	0	
150A#R_7XS_ALARM	0	
150A#R_7XS_BES	0	
150A#R_7XS_OVERRIDE	0	
150A#R_8XS_ALARM	0	
150A#R_8XS_BES	0	
150A#R_8XS_OVERRIDE	0	
150A#R_9XS_ALARM	0	
150A#R_9XS_BES	0	
150A#R_9XS_OVERRIDE	0	
150A_0FS_TEL	921047	
150A_0FT_AI	25.662	
150A_0FT_ALARM	0	
150A_0FT_BES	0	
150A_0FT_MSFT	0	
150A_0PIC_BES	8	
150A_0PIC_D	0	
150A_0PIC_D_ACTIEF	0	
150A_0PIC_HAND	0	
150A_0PIC_I	2800	
150A_0PIC_INTLOCK_LSW	65535	
150A_0PIC_INTLOCK_MSW	65535	
150A_0PIC_I_ACTIEF	1	
150A_0PIC_KOPPELGAINSCHD	0	
150A_0PIC_MV	65.56	
150A_0PIC_OCMVMAX	80	
150A_0PIC_OCMVMIN	0	
150A_0PIC_OC_MV	66	
150A_0PIC_OC_SV	4.5	
150A_0PIC_P	0.52	
150A_0PIC_PV	4.493	
150A_0PIC_PV%	44.94	
150A_0PIC_P_ACTIEF	1	
150A_0PIC_RAMP	0	
150A_0PIC_RAMPEDSV	4.5	
150A_0PIC_SV	4.5	
150A_0PIC_SV%	45.01	
150A_0PIC_TM	1	
150A_0PT_AI	4.493	
150A_0PT_ALARM	0	
150A_0PT_BES	0	
150A_0PT_MSFT	0	
150A_10CV_BES	0	
150A_10CV_DICHT	0	
150A_10CV_INTERLOCKDICHT	0	
150A_10CV_INTERLOCKOPEN	1	
150A_10CV_INTLOCK_LSW	65535	
150A_10CV_INTLOCK_MSW	2	
150A_10CV_KF	0	
150A_10CV_ODICHTGESTUURD	0	
150A_10CV_ONDERHOUD	0	
150A_10CV_OPEN	1	
150A_1CV_BES	0	
150A_1CV_DICHT	0	
150A_1CV_INTERLOCKDICHT	0	
150A_1CV_INTERLOCKOPEN	1	
150A_1CV_INTLOCK_LSW	65535	
150A_1CV_INTLOCK_MSW	10	
150A_1CV_KF	0	
150A_1CV_ODICHTGESTUURD	0	
150A_1CV_ONDERHOUD	0	
150A_1CV_OPEN	1	
150A_2CV_BES	0	
150A_2CV_DICHT	1	
150A_2CV_INTERLOCKDICHT	1	
150A_2CV_INTERLOCKOPEN	0	
150A_2CV_INTLOCK_LSW	65534	
150A_2CV_INTLOCK_MSW	0	
150A_2CV_KF	0	
150A_2CV_ODICHTGESTUURD	0	
150A_2CV_ONDERHOUD	0	
150A_2CV_OPEN	0	
150A_3CV_BES	0	
150A_3CV_DICHT	0	
150A_3CV_INTERLOCKDICHT	0	
150A_3CV_INTERLOCKOPEN	1	
150A_3CV_INTLOCK_LSW	65535	
150A_3CV_INTLOCK_MSW	2	
150A_3CV_KF	0	
150A_3CV_ODICHTGESTUURD	0	
150A_3CV_ONDERHOUD	0	
150A_3CV_OPEN	1	
150A_4CV_BES	0	
150A_4CV_DICHT	1	
150A_4CV_INTERLOCKDICHT	1	
150A_4CV_INTERLOCKOPEN	0	
150A_4CV_INTLOCK_LSW	65502	
150A_4CV_INTLOCK_MSW	8	
150A_4CV_KF	0	
150A_4CV_ODICHTGESTUURD	0	
150A_4CV_ONDERHOUD	0	
150A_4CV_OPEN	0	
150A_5CV_BES	0	
150A_5CV_DICHT	1	
150A_5CV_INTERLOCKDICHT	1	
150A_5CV_INTERLOCKOPEN	0	
150A_5CV_INTLOCK_LSW	65534	
150A_5CV_INTLOCK_MSW	0	
150A_5CV_KF	0	
150A_5CV_ODICHTGESTUURD	0	
150A_5CV_ONDERHOUD	0	
150A_5CV_OPEN	0	
150A_6CV_BES	0	
150A_6CV_DICHT	1	
150A_6CV_INTERLOCKDICHT	1	
150A_6CV_INTERLOCKOPEN	0	
150A_6CV_INTLOCK_LSW	65534	
150A_6CV_INTLOCK_MSW	0	
150A_6CV_KF	0	
150A_6CV_ODICHTGESTUURD	0	
150A_6CV_ONDERHOUD	0	
150A_6CV_OPEN	0	
150A_7CV_BES	0	
150A_7CV_DICHT	1	
150A_7CV_INTERLOCKDICHT	1	
150A_7CV_INTERLOCKOPEN	0	
150A_7CV_INTLOCK_LSW	65534	
150A_7CV_INTLOCK_MSW	0	
150A_7CV_KF	0	
150A_7CV_ODICHTGESTUURD	0	
150A_7CV_ONDERHOUD	0	
150A_7CV_OPEN	0	
150A_8CV_BES	0	
150A_8CV_DICHT	1	
150A_8CV_INTERLOCKDICHT	1	
150A_8CV_INTERLOCKOPEN	0	
150A_8CV_INTLOCK_LSW	65530	
150A_8CV_INTLOCK_MSW	0	
150A_8CV_KF	0	
150A_8CV_ODICHTGESTUURD	0	
150A_8CV_ONDERHOUD	0	
150A_8CV_OPEN	0	
150A_9CV_BES	0	
150A_9CV_DICHT	0	
150A_9CV_INTERLOCKDICHT	0	
150A_9CV_INTERLOCKOPEN	1	
150A_9CV_INTLOCK_LSW	65535	
150A_9CV_INTLOCK_MSW	2	
150A_9CV_KF	0	
150A_9CV_ODICHTGESTUURD	0	
150A_9CV_ONDERHOUD	0	
150A_9CV_OPEN	1	
150A_CENTRIZOOMPOS	62	
150A_R150_0ET	688	
150A_R150_0PT	4503	
150A_R150_KS	0	
150A_R150_TH	0	
150A_R150_TM	1	
150A_R150_WS	0	
150A_RESTERENDETIJD	24	
150A_SCHOTINTERVAL	35	
150A_STATUS	8	
150A_TOERENTAL	4800	
150A_VIBRATISIGNAAL	16	
150B#R_0XS_ALARM	0	
150B#R_0XS_BES	0	
150B#R_0XS_OVERRIDE	0	
150B#R_10XS_ALARM	0	
150B#R_10XS_BES	0	
150B#R_10XS_OVERRIDE	0	
150B#R_11XS_ALARM	0	
150B#R_11XS_BES	0	
150B#R_11XS_OVERRIDE	0	
150B#R_1XS_ALARM	0	
150B#R_1XS_BES	0	
150B#R_1XS_OVERRIDE	0	
150B#R_2XS_ALARM	0	
150B#R_2XS_BES	0	
150B#R_2XS_OVERRIDE	0	
150B#R_3XS_ALARM	0	
150B#R_3XS_BES	0	
150B#R_3XS_OVERRIDE	0	
150B#R_4XS_ALARM	0	
150B#R_4XS_BES	0	
150B#R_4XS_OVERRIDE	0	
150B#R_5XS_ALARM	0	
150B#R_5XS_BES	0	
150B#R_5XS_OVERRIDE	0	
150B#R_7XS_ALARM	0	
150B#R_7XS_BES	0	
150B#R_7XS_OVERRIDE	0	
150B#R_8XS_ALARM	0	
150B#R_8XS_BES	0	
150B#R_8XS_OVERRIDE	0	
150B#R_9XS_ALARM	0	
150B#R_9XS_BES	0	
150B#R_9XS_OVERRIDE	0	
150B_0FS_TEL	5.107716E+07	
150B_0FT_AI	8.412	
150B_0FT_ALARM	0	
150B_0FT_BES	0	
150B_0FT_MSFT	0	
150B_0PIC_BES	4	
150B_0PIC_D	0	
150B_0PIC_D_ACTIEF	0	
150B_0PIC_HAND	1	
150B_0PIC_I	80000	
150B_0PIC_INTLOCK_LSW	65535	
150B_0PIC_INTLOCK_MSW	65535	
150B_0PIC_I_ACTIEF	1	
150B_0PIC_KOPPELGAINSCHD	0	
150B_0PIC_MV	50.53	
150B_0PIC_OCMVMAX	51	
150B_0PIC_OCMVMIN	0	
150B_0PIC_OC_MV	50.52999	
150B_0PIC_OC_SV	3.42	
150B_0PIC_P	0.2	
150B_0PIC_PV	3.412	
150B_0PIC_PV%	34.13	
150B_0PIC_P_ACTIEF	1	
150B_0PIC_RAMP	0	
150B_0PIC_RAMPEDSV	3.42	
150B_0PIC_SV	3.42	
150B_0PIC_SV%	34.21	
150B_0PIC_TM	1	
150B_0PT_AI	3.412	
150B_0PT_ALARM	0	
150B_0PT_BES	0	
150B_0PT_MSFT	0	
150B_0QT_BES	0	
150B_0QT_INTLOCK_LSW	65535	
150B_0QT_INTLOCK_MSW	65535	
150B_0QT_KLEPOPENTELLER	0	
150B_0QT_KLEPOPENTIJD	10	
150B_0QT_ON	1	
150B_0QT_PULSENPSAMPLE	3000	
150B_0QT_TEL	2816	
150B_0QT_TM	0	
150B_2CV_BES	0	
150B_2CV_DICHT	0	
150B_2CV_INTERLOCKDICHT	0	
150B_2CV_INTERLOCKOPEN	1	
150B_2CV_INTLOCK_LSW	65535	
150B_2CV_INTLOCK_MSW	32	
150B_2CV_KF	0	
150B_2CV_ODICHTGESTUURD	0	
150B_2CV_ONDERHOUD	0	
150B_2CV_OPEN	1	
150B_4CV_BES	0	
150B_4CV_DICHT	1	
150B_4CV_INTERLOCKDICHT	0	
150B_4CV_INTERLOCKOPEN	0	
150B_4CV_INTLOCK_LSW	65535	
150B_4CV_INTLOCK_MSW	0	
150B_4CV_KF	0	
150B_4CV_ODICHTGESTUURD	0	
150B_4CV_ONDERHOUD	0	
150B_4CV_OPEN	0	
150B_CENTRIZOOMPOS	27	
150B_R150_0ET	428	
150B_R150_0PT	3383	
150B_R150_KS	0	
150B_R150_TH	0	
150B_R150_TM	1	
150B_R150_WS	0	
150B_RESTERENDETIJD	381	
150B_SCHOTINTERVAL	600	
150B_STATUS	8	
150B_TOERENTAL	4400	
150B_VIBRATISIGNAAL	25	
150C#R_0XS_ALARM	0	
150C#R_0XS_BES	0	
150C#R_0XS_OVERRIDE	0	
150C#R_10XS_ALARM	0	
150C#R_10XS_BES	0	
150C#R_10XS_OVERRIDE	0	
150C#R_11XS_ALARM	0	
150C#R_11XS_BES	0	
150C#R_11XS_OVERRIDE	0	
150C#R_1XS_ALARM	0	
150C#R_1XS_BES	0	
150C#R_1XS_OVERRIDE	0	
150C#R_2XS_ALARM	0	
150C#R_2XS_BES	0	
150C#R_2XS_OVERRIDE	0	
150C#R_3XS_ALARM	0	
150C#R_3XS_BES	0	
150C#R_3XS_OVERRIDE	0	
150C#R_4XS_ALARM	0	
150C#R_4XS_BES	0	
150C#R_4XS_OVERRIDE	0	
150C#R_5XS_ALARM	0	
150C#R_5XS_BES	0	
150C#R_5XS_OVERRIDE	0	
150C#R_7XS_ALARM	0	
150C#R_7XS_BES	0	
150C#R_7XS_OVERRIDE	0	
150C#R_8XS_ALARM	0	
150C#R_8XS_BES	0	
150C#R_8XS_OVERRIDE	0	
150C#R_9XS_ALARM	0	
150C#R_9XS_BES	0	
150C#R_9XS_OVERRIDE	0	
150C_0FS_TEL	5.437529E+07	
150C_0FT_AI	8.429	
150C_0FT_ALARM	0	
150C_0FT_BES	0	
150C_0FT_MSFT	0	
150C_0PIC_BES	8	
150C_0PIC_D	0	
150C_0PIC_D_ACTIEF	0	
150C_0PIC_HAND	0	
150C_0PIC_I	80000	
150C_0PIC_INTLOCK_LSW	65535	
150C_0PIC_INTLOCK_MSW	65535	
150C_0PIC_I_ACTIEF	1	
150C_0PIC_KOPPELGAINSCHD	0	
150C_0PIC_MV	49.52	
150C_0PIC_OCMVMAX	50	
150C_0PIC_OCMVMIN	0	
150C_0PIC_OC_MV	48	
150C_0PIC_OC_SV	3.5	
150C_0PIC_P	0.2	
150C_0PIC_PV	3.54	
150C_0PIC_PV%	35.41	
150C_0PIC_P_ACTIEF	1	
150C_0PIC_RAMP	0	
150C_0PIC_RAMPEDSV	3.5	
150C_0PIC_SV	3.5	
150C_0PIC_SV%	35.01	
150C_0PIC_TM	1	
150C_0PT_AI	3.54	
150C_0PT_ALARM	0	
150C_0PT_BES	0	
150C_0PT_MSFT	0	
150C_0QT_BES	0	
150C_0QT_INTLOCK_LSW	65535	
150C_0QT_INTLOCK_MSW	65535	
150C_0QT_KLEPOPENTELLER	0	
150C_0QT_KLEPOPENTIJD	10	
150C_0QT_ON	1	
150C_0QT_PULSENPSAMPLE	3000	
150C_0QT_TEL	438	
150C_0QT_TM	0	
150C_2CV_BES	0	
150C_2CV_DICHT	0	
150C_2CV_INTERLOCKDICHT	0	
150C_2CV_INTERLOCKOPEN	1	
150C_2CV_INTLOCK_LSW	65535	
150C_2CV_INTLOCK_MSW	32	
150C_2CV_KF	0	
150C_2CV_ODICHTGESTUURD	0	
